Country,FormalCoun,CountrySor,AfricaRegi,GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2,ISO_A3,CONTINENT,rur20pop_c,rur20pop_s,rur20pop_m,adu20pop_c,adu20pop_s,adu20pop_m,all20pop_c,all20pop_s,all20pop_m,AREA,dens20pop,rurdense,has_age_da
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.7_1,Farah,,AFG.7.1_1,Anar Dara,,,Wuleswali,District,,AF.FH.AD,AFG,Asia,15105,25800.934326779097,1.708105549604707,15105,25800.934326779097,1.708105549604707,15105,48589.191417336464,3.216762093170239,10899809783.42139,0.000004457801776618214,0.0000023670995035181544,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.7_1,Farah,,AFG.7.2_1,Bakwa,,,Wuleswali,District,,AF.FH.BA,AFG,Asia,3362,24718.866633728147,7.352429099859651,3362,24718.866633728147,7.352429099859651,3362,46555.649532973766,13.847605452996362,2442608691.8289123,0.000019059806709405858,0.000010119863536234207,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.7_1,Farah,,AFG.7.3_1,Bala Buluk,,,Wuleswali,District,,AF.FH.BB,AFG,Asia,7046,48591.88194024563,6.896378362226175,7046,48591.88194024563,6.896378362226175,7046,91518.21684575081,12.988676816030486,5097476648.161265,0.000017953631406779033,0.000009532536447768413,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.7_1,Farah,,AFG.7.4_1,Farah City,,,Wuleswali,District,,AF.FH.FH,AFG,Asia,3615,47662.64417243004,13.18468718462795,3615,62082.95740485191,17.173708825685175,3615,116927.39022302628,32.34505953610685,2631828877.5738463,0.00004442818878513708,0.000018110084807781228,true
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.7_1,Farah,,AFG.7.5_1,Gulistan,,,Wuleswali,District,,AF.FH.GU,AFG,Asia,9713,32466.55380536616,3.342587645976131,9713,32466.55380536616,3.342587645976131,9713,61140.86944713071,6.294746159490447,7039813229.174735,0.000008685013004854696,0.0000046118487449094096,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.7_1,Farah,,AFG.7.6_1,Khaki Safed,,,Wuleswali,District,,AF.FH.KS,AFG,Asia,1638,16132.586832880974,9.848954110427945,1638,16132.586832880974,9.848954110427945,1638,30384.204681158066,18.549575507422507,1191037743.2186658,0.000025510698425935397,0.000013544983712509562,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.7_1,Farah,,AFG.7.7_1,Lash Wa Juwayn,,,Wuleswali,District,,AF.FH.LJ,AFG,Asia,8834,27375.13444461301,3.098837949356239,8835,27379.706568140537,3.099004704939506,8835,51228.448943216354,5.798353021303492,6466598652.36789,0.00000792200841542221,0.000004233312737692325,true
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.7_1,Farah,,AFG.7.8_1,Purchaman,,,Wuleswali,District,,AF.FH.PC,AFG,Asia,8908,45361.322680830956,5.092200570367193,8909,45361.93573021889,5.091697803369502,8909,85434.01229095459,9.58962984520761,6424701800.8995075,0.000013297739714393152,0.000007060455735779056,true
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.7_1,Farah,,AFG.7.9_1,Pusht Rod,,,Wuleswali,District,,AF.FH.PR,AFG,Asia,1243,43362.1343126297,34.88506380742534,1243,43362.1343126297,34.88506380742534,1243,81668.48318958282,65.70272179371104,897686132.0072973,0.0000909766568488316,0.00004830433797130021,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.7_1,Farah,,AFG.7.10_1,Qala-I-Kah,,,Wuleswali,District,,AF.FH.QK,AFG,Asia,5749,28502.631390742958,4.95784160562584,5749,28502.631390742958,4.95784160562584,5749,53682.01412768662,9.337626392013675,4178951105.773498,0.000012845810532102507,0.000006820522822428978,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.7_1,Farah,,AFG.7.11_1,Shib Koh,,,Wuleswali,District,,AF.FH.SK,AFG,Asia,1803,8615.164925932884,4.778239004954456,1802,8610.592802405357,4.778353386462462,1802,16217.237878799438,8.99957706925607,1309233034.317877,0.000012386823012947252,0.000006580314352075196,true
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.8_1,Faryab,,AFG.8.1_1,Almar,,,Wuleswali,District,,AF.FB.AL,AFG,Asia,2587,48418.14076972008,18.715941542218815,2587,48418.14076972008,18.715941542218815,2587,88151.40636920929,34.074760869427635,1805859750.1519346,0.00004881409332136271,0.000026811683889430758,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.8_1,Faryab,,AFG.8.2_1,Andkhoy,,,Wuleswali,District,,AF.FB.AN,AFG,Asia,1050,30801.707736968994,29.33495974949428,1050,30801.707736968994,29.33495974949428,1050,56072.471541404724,53.40235384895688,719554431.9735241,0.00007792665717812978,0.00004280664028778067,false
